于冉阔	61	81.0	142.0
于俩涵	60	88.8	148.8
于冉坤	21	88.9	109.9
于崇骏	88.5	80.4	168.9
于翔涵	62	87.3	149.3
于博子	94	94.9	188.9
于翠	91	83.9	174.9
于云禄	62	86.9	148.9
于荣涵	79	79.0	158.0
于浇涵	94.5	76.9	171.4
于中旭	22	81.5	103.5
于楚毅	60.5	88.5	149.0
于筱齐	73.5	81.4	154.9
于春亮	60.5	82.0	142.5
于格博	75	88.8	163.8
于沐泽	94	86.1	180.1
于成博	98	65.7	163.7
于炫闵	60	89.5	149.5
于京京	63	84.3	147.3
于淏昱	60	94.4	154.4
于雅琪	62	86.9	148.9
于定然	61	83.8	144.8
于让之	21.5	78.6	100.1
于荣宏	76	85.6	161.6
于展彪	60	96.3	156.3
于坷轩	20.5	89.0	109.5
于凛然	99.5	76.7	176.2
于夏淙	60	88.8	148.8
于彥博	20	91.8	111.8
于默洋	97	73.5	170.5
于义	60	91.8	151.8
于程雨	61	84.9	145.9
于程与	23	87.7	110.7
于静丽	64	75.6	139.6
于贝贝	96	71.2	167.2
于涵歌	78	87.7	165.7
于宇轩	25	71.3	96.3
于来春	63.5	77.5	141.0
于新博	97	87.4	184.4
于迅	20	97.1	117.1
于涵哲	60	87.2	147.2
于薛	61	66.8	127.8
于雪	95	74.2	169.2
于浚稀	75	75.8	150.8
于搏博	96	79.0	175.0
于新旭	71	74.6	145.6
于腾涵	60	95.1	155.1
于涵政	61	84.9	145.9
于夕	88	86.0	174.0
于听然	62	90.3	152.3
于夏肜	61	74.3	135.3
于宇欣	24	72.3	96.3
于宇心	63	76.3	139.3
于洋	95	97.1	192.1
于羊	25.5	73.1	98.6
于天真	63	79.3	142.3
于仰	65.5	73.1	138.6
于瑶	23	88.1	111.1
于燕	25.5	68.6	94.1
于琪然	72	87.4	159.4
于箫博	76	83.5	159.5
于扬	20	91.8	111.8
于杨	60	91.8	151.8
于研	61	70.3	131.3
于岩	21	86.4	107.4
于湘然	97	87.4	184.4
于言	65.5	69.3	134.8
于炎	21	86.4	107.4
于龙二	22.5	79.8	102.3
于艳	23	74.8	97.8
于文淇	96	76.8	172.8
于乃厅	23.5	80.9	104.4
于雅	60	97.1	157.1
于军锋	72	79.6	151.6
于致远	23	82.0	105.0
于桓博	75	88.8	163.8
于剃涵	95	89.5	184.5
于楚越	22	87.4	109.4
于鹏奥	60	86.4	146.4
于哲林	20.5	90.9	111.4
于桎升	72	83.9	155.9
于瑞霞	96	79.0	175.0
于博利	61	74.6	135.6
于传安	21	74.6	95.6
于继昊	20.5	87.5	108.0
于寒博	94	87.3	181.3
于昭博	60	89.5	149.5
于问然	88	75.8	163.8
于来燧	22	86.1	108.1
于继晟	20	89.1	109.1
于萌熙	79.5	74.4	153.9
于方美	93	89.3	182.3
于之瑾	22	80.8	102.8
于带涵	60	75.8	135.8
于小瑜	91.5	78.0	169.5
于文家	78	79.3	157.3
于梓凇	60	88.7	148.7
于朴涵	77.5	76.9	154.4
于骏博	98	80.8	178.8
于昱淇	60	89.5	149.5
于浩壹	60	75.8	135.8
于晨夕	90	75.5	165.5
于鸣涵	96	79.0	175.0
于茺平	78.5	80.5	159.0
于晨溪	97	75.2	172.2
于绎博	60	81.3	141.3
于博图	63	87.7	150.7
于壕博	63	80.8	143.8
于战涵	97.5	76.9	174.4
于坪博	61	83.8	144.8
于作全	62	79.9	141.9
于草涵	77	87.3	164.3
于惠新	97	86.9	183.9
于博通	63	87.7	150.7
于轩民	62	91.0	153.0
于悦伶	60.5	83.2	143.7
于行然	97.5	81.3	178.8
于勇涵	60	89.5	149.5
于麒	61	66.8	127.8
于佰博	61	83.8	144.8
于博土	62	94.9	156.9
于赵涵	64	79.0	143.0
于博雷	94	86.9	180.9
于家祥	70	96.3	166.3
于晨翔	60	75.8	135.8
于武博	93	83.8	176.8
于然栋	72	87.3	159.3
于博威	60	94.4	154.4
于山博	62	92.7	154.7
于博旺	61	84.9	145.9
于博望	92	86.3	178.3
于樟博	79.5	76.7	156.2
于家贤	62	83.1	145.1
于然伟	60	86.3	146.3
于建成	73	78.2	151.2
于熠然	64.5	76.7	141.2
于志皞	25.5	70.1	95.6
于严然	70	95.1	165.1
于维博	64	79.0	143.0
于心亦	62	81.5	143.5
于凡婕	77	83.7	160.7
于琼瑞	72	88.4	160.4
于南博	60	89.5	149.5
于艺璇	21	74.5	95.5
于心仪	72	72.4	144.4
于晓冉	22	80.6	102.6
于要然	60	89.5	149.5
于晓然	62.5	76.9	139.4
于晓群	23	80.2	103.2
于凡杰	77	92.7	169.7
于熙恩	60	86.7	146.7
于金英	71	74.9	145.9
于金赢	60.5	86.1	146.6
于铭懿	64	81.8	145.8
于志安	22	79.9	101.9
于拜涵	92	89.5	181.5
于晓日	23	74.2	97.2
于儿博	96	83.8	179.8
于叛涵	92	89.5	181.5
于博邦	92	86.3	178.3
于中德	22	72.4	94.4
于景川	72	94.9	166.9
于诘然	72	87.4	159.4
于然武	96	84.9	180.9
于振然	60	75.8	135.8
于安荟	24	74.0	98.0
于博奥	62	86.9	148.9
于博傲	62	86.9	148.9
于金玉	70	96.2	166.2
于甲垅	23	86.8	109.8
于翼然	89	83.5	172.5
于然文	98	84.0	182.0
于饴博	64	79.0	143.0
于晓蕊	24	75.6	99.6
于博柏	75	94.4	169.4
于紫娟	70	88.7	158.7
于寞然	99	79.0	178.0
于渔博	96.5	76.7	173.2
于欣婷	21	83.8	104.8
于得山	62	75.5	137.5
于若蘅	60	79.1	139.1
于胜亚	61	84.9	145.9
于御丰	21	81.5	102.5
于斯齐	91	87.7	178.7
于夕仙	88.5	88.6	177.1
于奕妮	23.5	71.1	94.6
于君蕾	65	72.9	137.9
于奥眧	60	86.7	146.7
于桂香	76	74.3	150.3
于锦梁	65.5	69.4	134.9
于博梵	75	86.3	161.3
于博栩	75	87.2	162.2
于德金	61	78.8	139.8
于博坤	61	84.9	145.9
于博梓	75	86.3	161.3
于博桦	75.5	88.3	163.8
于好然	97.5	81.3	178.8
于冉弈	23	78.3	101.3
于本冉	22	80.9	102.9
于云雷	94	86.9	180.9
于一霏	63.5	71.1	134.6
于博桢	77	86.9	163.9
于冉奕	23	78.3	101.3
于高远	23.5	79.1	102.6
于云帆	92.5	91.3	183.8
于博栎	75	87.7	162.7
于林琳	60	95.4	155.4
于钱货	100.5	69.4	169.9
于冬瓜	22	80.9	102.9
于博柘	75	94.4	169.4
于谦博	78	80.8	158.8
于正焱	64.5	75.2	139.7
于姣霜	78	82.0	160.0
于高元	62	83.9	145.9
于醒然	90.5	76.9	167.4
于高渊	75	88.8	163.8
于佳玉	60	96.2	156.2
于红雅	75	89.5	164.5
于云飞	92	94.4	186.4
于泽垲	63	73.8	136.8
于云菲	78	87.7	165.7
于晨凯	70	75.8	145.8
于倜然	60	88.8	148.8
于博瑾	60.5	88.3	148.8
于博璁	95.5	88.3	183.8
于家康	60	96.3	156.3
于冉东	21	88.9	109.9
于博琛	97	86.9	183.9
于佳宇	22	85.6	107.6
于红艳	60	82.3	142.3
于云凤	95	87.7	182.7
于高泽	78.5	79.1	157.6
于云扩	75	87.7	162.7
于孩览	60	82.8	142.8
于妹博	93	83.8	176.8
于云峰	92	87.2	179.2
于韬楼	22	82.6	104.6
于云丰	61	84.9	145.9
于悦君	70.5	83.2	153.7
于云兰	77	90.5	167.5
于一鑫	62	75.8	137.8
于一鎏	61	67.1	128.1
于珈闰	20	88.8	108.8
于韩东	79	72.6	151.6
于邴涵	94	87.3	181.3
于佳鑫	70	94.7	164.7
于涵忍	96	74.6	170.6
于乙菲	22	83.9	105.9
于艳宏	61	75.5	136.5
于涵容	60	87.2	147.2
于冰然	97.5	81.3	178.8
于艳红	61	76.8	137.8
于澜祺	77	87.9	164.9
于小松	70	91.7	161.7
于富琪	77	86.9	163.9
于锦林	74	71.2	145.2
于庆文	77	72.7	149.7
于宏然	98	65.7	163.7
于涵润	92.5	88.3	180.8
于宏冉	62	75.7	137.7
于易行	62	85.6	147.6
于扣涵	78	65.7	143.7
于潇钰	95	86.1	181.1
于冰瑞	98	75.7	173.7
于冠栋	60	89.5	149.5
于艳涵	64	78.4	142.4
于鑫媛	64	78.4	142.4
于俊华	60	79.1	139.1
于梦涵	79	79.0	158.0
于利敏	62.5	79.4	141.9
于涵权	77	91.8	168.8
于项洋	92	87.2	179.2
于冈博	93	83.8	176.8
于泠然	95	89.5	184.5
于东辰	22	94.0	116.0
于东晨	71	74.9	145.9
于继远	23.5	80.7	104.2
于梓镱	70	87.1	157.1
于锡瀚	100	76.3	176.3
于锡宸	93	73.5	166.5
于二牛	23	84.2	107.2
于柔涵	95	89.5	184.5
于雁云	77	87.3	164.3
于光盈	64	82.0	146.0
于光莹	22	82.2	104.2
于铬窿	61	79.0	140.0
于祖潼	98	83.2	181.2
于昕博	61	83.8	144.8
于澜溪	94	85.8	179.8
于哲洙	61	83.6	144.6
于悦雯	95	75.8	170.8
于航豪	94	84.3	178.3
于厚熠	62	79.6	141.6
于柏怡	20.5	82.0	102.5
于利军	25	69.2	94.2
于梦倩	73	78.2	151.2
于登峰	60	87.2	147.2
于彦然	70	89.5	159.5
于治然	95	89.5	184.5
于震杰	79.5	76.7	156.2
于泉涵	92	89.5	181.5
于东成	72	94.0	166.0
于孜宸	93.5	69.1	162.6
于东润	77	85.9	162.9
于发博	94	87.3	181.3
于玺瑞	60	80.9	140.9
于香玉	77	79.0	156.0
于香羽	62	87.6	149.6
于俗涵	95	89.5	184.5
于亚莉	20	95.4	115.4
于嘉淇	79	79.0	158.0
于椿棼	62	87.4	149.4
于仲然	62.5	81.3	143.8
于胜博	97	87.3	184.3
于淄人	97	86.9	183.9
于东冉	20	96.2	116.2
于恺博	64	79.0	143.0
于东然	71	83.8	154.8
于智梁	20	86.3	106.3
于锦然	90.5	76.9	167.4
于美伊	62	87.6	149.6
于正广	72	80.5	152.5
于晨轩	60	88.7	148.7
于载贤	70.5	88.5	159.0
于金鑫	88	94.7	182.7
于晨星	89	75.1	164.1
于伊静	62	74.2	136.2
于家兴	77	83.1	160.1
于良伟	22.5	79.4	101.9
于根博	75	88.8	163.8
于胡涵	60	75.8	135.8
于鸾潇	61	78.3	139.3
于修博	95	88.8	183.8
于天鸣	61.5	86.4	147.9
于嘉珊	73	78.2	151.2
于三齿	60.5	88.7	149.2
于启盛	70	75.8	145.8
于梓越	20	75.8	95.8
于盈玥	60.5	82.0	142.5
于梓缘	23	75.4	98.4
于梓源	77	75.2	152.2
于梓园	22	75.9	97.9
于博喜	94	87.3	181.3
于彬涵	75	75.8	150.8
于初然	91	65.7	156.7
于昌河	98.5	77.5	176.0
于除涵	64.5	76.7	141.2
于乐清	64.5	76.7	141.2
于毓清	62	87.4	149.4
于博希	93	74.6	167.6
于昌浩	96	74.9	170.9
于博夕	97	94.9	191.9
于博悉	95	86.3	181.3
于博溪	95	87.7	182.7
于鹿珅	60	88.7	148.7
于丹潼	62	80.8	142.8
于桐僖	72	84.3	156.3
于铭骅	99	81.8	180.8
于博先	95.5	91.3	186.8
于博仙	98.5	80.5	179.0
于博贤	78.5	81.4	159.9
于正军	73	78.3	151.3
于胤禹	21	75.1	96.1
于博霄	95.5	81.4	176.9
于枳惜	70	89.5	159.5
于博萧	76	84.9	160.9
于梓云	75	75.8	150.8
于博晓	60.5	88.3	148.8
于梓岳	60.5	80.4	140.9
于博湘	94	86.9	180.9
于紫凝	98.5	71.0	169.5
于博详	97	86.9	183.9
于诗行	96	74.6	170.6
于博翔	62	87.3	149.3
于博祥	95	86.3	181.3
于子胤	77	83.7	160.7
于禹辛	63	78.2	141.2
于忻泽	94	86.1	180.1
于歪涵	60	89.5	149.5
于福博	96	79.0	175.0
于才甲	72	75.3	147.3
于涵涵	94	87.3	181.3
于春秋	88.5	82.0	170.5
于得志	60.5	83.2	143.7
于涵海	92	86.3	178.3
于泽君	79	71.6	150.6
于宣涵	95	89.5	184.5
于源琳	79.5	74.4	153.9
于纪升	70	90.0	160.0
于希岩	64	80.6	144.6
于柄涵	75	89.5	164.5
于一钧	60	87.5	147.5
于涵鸿	93	89.8	182.8
于展星	61	74.3	135.3
于顺懿	62	91.8	153.8
于汝凡	95	74.4	169.4
于柿涵	76	83.8	159.8
于紫嘉	72	75.2	147.2
于政翔	21	83.8	104.8
于徐锡	91	83.2	174.2
于妙影	62	72.9	134.9
于欣瑜	70	88.1	158.1
于欣楚	60	95.4	155.4
于夕烟	63	80.8	143.8
于帛俊	63.5	77.5	141.0
于漓博	96.5	76.7	173.2
于雅彤	21	84.9	105.9
于优优	24	76.1	100.1
于蓉	65.5	68.6	134.1
于荣	63	83.9	146.9
于图博	64	79.0	143.0
于文博	96	76.8	172.8
于览涵	62	90.3	152.3
于铣博	99	79.0	178.0
于英鲲	61	75.2	136.2
于千绘	95	84.0	179.0
于瑞	91	83.9	174.9
于玺泽	63	83.3	146.3
于向东	79	72.3	151.3
于蕊	61	84.3	145.3
于茹	60	97.1	157.1
于振东	21	66.5	87.5
于柯	61	70.3	131.3
于苛	60	74.2	134.2
于英鑫	72	78.2	150.2
于静韩	97	72.3	169.3
于贝禅	99	71.6	170.6
于继烨	22	88.4	110.4
于凯	60	97.1	157.1
于楷	60	91.8	151.8
于竣	88	97.1	185.1
于俊	21	70.3	91.3
于陆飞	64	72.5	136.5
于群	60	91.8	151.8
于然	88	97.1	185.1
于书洋	96	83.6	179.6
于书阳	63.5	79.1	142.6
于泳懿	60	82.8	142.8
于伶懿	23	80.7	103.7
于之昕	21	84.0	105.0
于政森	21	83.8	104.8
于洪娜	61	83.6	144.6
于思豪	95	79.1	174.1
于雪仙	98	71.6	169.6
于之博	64	76.8	140.8
于新辉	95.5	88.5	184.0
于娣博	60	88.8	148.8
于涵书	95	87.2	182.2
于景博	77	87.3	164.3
于学航	97	73.5	170.5
于桓宇	23	79.6	102.6
于学涵	94.5	76.9	171.4
于灏然	99.5	73.4	172.9
于庆桂	63	80.6	143.6
于灏冉	62	75.9	137.9
于面涵	75	89.5	164.5
于荣然	74	79.0	153.0
于继善	70	95.1	165.1
于星博	95	89.5	184.5
于新华	98.5	81.4	179.9
于海秀	95.5	83.2	178.7
于雪溪	94	75.2	169.2
于思涵	95	89.5	184.5
于崎屹	23.5	70.4	93.9
于乘赫	72	84.3	156.3
于雪霞	92.5	80.4	172.9
于永琎	61	81.0	142.0
于博波	92	94.4	186.4
于登庆	23.5	81.4	104.9
于博帛	93	84.9	177.9
于博伯	93	74.6	167.6
于博并	93	84.9	177.9
于博菠	95	87.7	182.7
于院涵	64.5	76.7	141.2
于钰	88	91.8	179.8
于妍	100.5	69.3	169.8
于妃	100.5	73.1	173.6
于博渤	94	86.9	180.9
于熙柏	75	86.7	161.7
于钫	88	97.1	185.1
于梓歆	72	75.9	147.9
于凡可	75.5	88.6	164.1
于铭蘅	74	81.8	155.8
于糯粪	63.5	80.7	144.2
于韬霖	62	81.1	143.1
于志博	63	65.7	128.7
于瀛	95	95.7	190.7
于梓炫	21	75.1	96.1
于美霞	95	82.0	177.0
于重俊	20.5	82.0	102.5
于博册	98.5	80.5	179.0
于梓焱	20	75.8	95.8
于梓焓	20	80.4	100.4
于博昌	96	84.9	180.9
于建坡	23.5	71.1	94.6
于振伟	20	80.4	100.4
于淑珍	60	87.2	147.2
于博蝉	96	84.9	180.9
于梓熠	23	75.4	98.4
于梓煦	72	75.9	147.9
于昕隆	22	86.1	108.1
于有俊	24	82.0	106.0
于睿	91	83.9	174.9
于博才	98	84.0	182.0
于博材	76	74.6	150.6
于梓扉	75	75.8	150.8
于博操	96	89.8	185.8
于博策	77	87.3	164.3
于博灿	61	89.8	150.8
于照云	62	87.4	149.4
于有康	25.5	70.1	95.6
于志天	22	71.0	93.0
于玉溪	77	72.0	149.0
于欣研	63.5	77.5	141.0
于浩楠	77	75.9	152.9
于作赢	65.5	69.8	135.3
于作英	72.5	79.4	151.9
于鸾霄	62	90.6	152.6
于博致	60	94.4	154.4
于括涵	75	88.8	163.8
于云锦	95.5	88.3	183.8
于玉怀	78	79.8	157.8
于峥旭	23.5	70.4	93.9
于作颖	72	68.9	140.9
于博昕	61	84.9	145.9
于博昱	60	94.4	154.4
于博昶	60	94.4	154.4
于博晟	60	86.3	146.3
于博晖	94	86.9	180.9
于博晗	60	86.3	146.3
于卫强	24	80.4	104.4
于嘉怡	21	76.9	97.9
于柱博	75	89.5	164.5
于蚂涵	94.5	76.9	171.4
于茂博	75	75.8	150.8
于晨智	60	75.8	135.8
于弛然	62.5	81.3	143.8
于徐烨	62	84.3	146.3
于运高	25	73.5	98.5
于冉芮	23	87.8	110.8
于嘟嘟	90	81.4	171.4
于驰涵	62	87.4	149.4
于云富	94	87.3	181.3
于展望	60	96.3	156.3
于霜然	98	80.8	178.8
于文强	78	87.9	165.9
于燕然	62.5	76.9	139.4
于勤博	77	87.4	164.4
于春棼	70	89.5	159.5
于晨杰	70	75.8	145.8
于冉茜	24.5	75.2	99.7
于既涵	75	89.5	164.5
于泽臻	62	72.2	134.2
于泽珍	65.5	69.8	135.3
于岚溪	63	87.7	150.7
于薪博	75	81.3	156.3
于灿博	63	80.8	143.8
于冉芸	23	87.8	110.8
于燕瑞	63	74.3	137.3
于泽哲	65.5	69.8	135.3
于诺然	62.5	76.9	139.4
于禹铭	60	79.1	139.1
于启鸣	77	75.2	152.2
于沥泉	93	89.0	182.0
于晓红	64	72.5	136.5
于圆啉	22	86.9	108.9
于成栋	73	65.7	138.7
于配佩	92.5	90.9	183.4
于施涵	95	89.5	184.5
于厚中	60	90.0	150.0
于程希	61	74.6	135.6
于映冉	22	79.0	101.0
于佳楠	60	95.4	155.4
于博槿	78.5	81.4	159.9
于胜然	90	87.3	177.3
于子雅	77	92.7	169.7
于小然	90	92.7	182.7
于凡宁	63.5	78.0	141.5
于程贤	23.5	81.4	104.9
于飞之	60	90.0	150.0
于晔博	62.5	76.9	139.4
于一键	60.5	84.1	144.6
于名轩	65	71.3	136.3
于福聪	96	79.0	175.0
于欣桐	60.5	89.0	149.5
于全清	62.5	81.3	143.8
于雪洁	95.5	71.0	166.5
于宁碣	21.5	82.0	103.5
于予玺	21	78.4	99.4
于绪强	73	78.4	151.4
于予琪	24.5	75.1	99.6
于竿涵	75	89.5	164.5
于来帅	63.5	77.5	141.0
于乃然	62	86.9	148.9
于颖熙	78	80.2	158.2
于岳博	78	80.8	158.8
于玲丽	21	89.4	110.4
于劲淞	75	89.5	164.5
于玲莉	20	83.3	103.3
于玲俐	21	74.3	95.3
于玲利	23.5	78.4	101.9
于善人	90	86.9	176.9
于深然	97	87.3	184.3
于友凡	64.5	76.2	140.7
于博山	62	94.9	156.9
于甲博	79.5	75.2	154.7
于麓潼	77	81.1	158.1
于省涵	95	89.5	184.5
于商博	95	75.8	170.8
于丽婷	20	81.3	101.3
于庆琏	21	80.7	101.7
于亦然	62.5	81.3	143.8
于子晨	97	83.7	180.7
于畅熙	64.5	74.4	138.9
于雨绮	75	88.1	163.1
于挤涵	76	83.5	159.5
于鑫彤	61	82.8	143.8
于柏芙	61	68.8	129.8
于米嘉	78	75.7	153.7
于森	60	97.1	157.1
于子超	97	92.7	189.7
于葆怡	23	79.4	102.4
于小工	73	81.0	154.0
于新翊	72	86.9	158.9
于子承	95	82.1	177.1
于子弛	61	74.9	135.9
于子城	60	94.9	154.9
于基博	60	75.8	135.8
于军华	75	79.1	154.1
于洪齐	97	84.3	181.3
于思穰	95	82.8	177.8
于思皓	70	89.5	159.5
于子澄	93	71.8	164.8
于子成	96	83.1	179.1
于玉竹	61	77.0	138.0
于柯冉	22	79.0	101.0
于勇哲	21	68.8	89.8
于继超	70	95.1	165.1
于继朝	70	95.1	165.1
于炳麟	20	88.4	108.4
于嘉强	63	78.4	141.4
于宸博	95	88.8	183.8
于周选	91.5	78.2	169.7
于青澡	97	86.1	183.1
于虹涵	75	89.5	164.5
于亮只	22	79.0	101.0
于启然	70	75.8	145.8
于梓帧	70	75.8	145.8
于勇军	20.5	82.0	102.5
于启冉	23	71.6	94.6
于子奕	75	87.0	162.0
于海华	94	75.2	169.2
于宜儒	72	85.9	157.9
于真溪	97	84.3	181.3
于博杉	76	74.6	150.6
于涌泽	93	85.4	178.4
于湘洋	92	86.7	178.7
于志綮	62	80.7	142.7
于涓雪	92	80.4	172.4
于博沙	93	84.9	177.9
于博森	77	87.3	164.3
于雨茹	76	83.8	159.8
于真喜	95	88.8	183.8
于水清	96	76.8	172.8
于轩庆	22	83.1	105.1
于安晴	22.5	81.3	103.8
于宜然	71	83.8	154.8
于博绍	95	86.3	181.3
于博尚	96	84.9	180.9
于庆民	77	81.1	158.1
于翔僮	63	87.7	150.7
于渊唐	60	87.2	147.2
于博上	97	94.9	191.9
于厚进	62	79.6	141.6
于博善	97	87.3	184.3
于博汕	93	74.6	167.6
于启仁	72	83.2	155.2
于子薇	75	84.0	159.0
于博生	98.5	80.5	179.0
于博升	98	84.0	182.0
于博绅	95	86.3	181.3
于港博	94	87.4	181.4
于博慎	98	87.7	185.7
于项涵	94	87.3	181.3
于伊蕾	24	74.0	98.0
于筱曼	77	86.9	163.9
于鹿旋	60	80.4	140.4
于蓉蓉	62	79.4	141.4
于有杰	22.5	81.3	103.8
于汇潼	93	89.6	182.6
于娇涵	79.5	76.7	156.2
于航雨	92.5	90.9	183.4
于然伦	60	87.2	147.2
于瑕妃	62	79.4	141.4
于航宇	63	79.6	142.6
于载程	62	87.4	149.4
于锦程	62.5	76.9	139.4
于浊涵	95	80.8	175.8
于澜榕	77	85.8	162.8
于长超	61	83.8	144.8
于博赡	60	93.9	153.9
于梓睿	72	75.2	147.2
于航永	94	91.0	185.0
于赟博	20	91.8	111.8
于少芬	73	79.3	152.3
于博声	96	89.8	185.8
于灵莉	24.5	72.9	97.4
于昱乾	21	76.9	97.9
于梓钇	71	75.1	146.1
于志嘉	22	80.7	102.7
于紫琨	72	75.9	147.9
于梓钰	72	75.9	147.9
于毅然	74.5	76.7	151.2
于药涵	75	86.6	161.6
于魁然	74	79.0	153.0
于屹然	62.5	81.3	143.8
于缘媛	24.5	76.7	101.2
于智涵	62	87.3	149.3
于奥杰	22	87.4	109.4
于志坚	22.5	79.4	101.9
于帛昱	63.5	77.5	141.0
于伟光	23.5	70.4	93.9
于华祺	79.5	74.4	153.9
于华祯	61.5	82.0	143.5
于坤然	61	83.8	144.8
于坤燃	22	85.9	107.9
于桉博	75	88.8	163.8
于基琳	22	75.9	97.9
于博名	92.5	91.3	183.8
于紫豪	97	75.2	172.2
于修强	70	96.3	166.3
于梓智	20	75.8	95.8
于博明	93	84.9	177.9
于缨琳	23	82.0	105.0
于紫涵	95	75.8	170.8
于肖慧	77	79.6	156.6
于成冉	62	75.7	137.7
于广博	79.5	76.7	156.2
于桓润	78	83.2	161.2
于成然	91	65.7	156.7
于一燊	23.5	71.1	94.6
于彧然	60	88.8	148.8
于炎秋	63.5	77.5	141.0
于珂萤	63	83.2	146.2
于铄琳	73	82.0	155.0
于丽蕊	23.5	72.3	95.8
于欣颐	20	85.5	105.5
于欣伊	22	85.6	107.6
于欣仪	60	85.5	145.5
于苡杉	60.5	83.2	143.7
于东	61	86.4	147.4
于尤博	64	76.8	140.8
于栋	60	97.1	157.1
于曼俪	60	87.1	147.1
于锐盈	98	79.4	177.4
于锐莹	72	81.4	153.4
于泓硕	60	79.1	139.1
于希然	98	65.7	163.7
于恰涵	75	88.8	163.8
于枯涵	95	89.5	184.5
于欣谊	60	85.5	145.5
于云茗	77	87.3	164.3
于菲子	79.5	73.7	153.2
于云辰	61	74.6	135.6
于云臣	95.5	91.3	186.8
于展笾	22	88.7	110.7
于云长	61	84.9	145.9
于信然	88	89.5	177.5
于艳萍	61.5	79.8	141.3
于悦涵	95	75.8	170.8
于夯博	96.5	75.2	171.7
于云超	97	87.3	184.3
于健宏	75.5	83.2	158.7
于笑然	88	88.8	176.8
于奥宸	60	86.7	146.7
于希蕊	79	72.5	151.5
于本则	73	78.3	151.3
于哉程	60	89.5	149.5
于垠博	60	89.5	149.5
于希瑞	97	80.7	177.7
于道田	22	80.6	102.6
于二	20	97.1	117.1
于珈涛	75.5	87.9	163.4
于云懿	62	91.8	153.8
于芷蓝	61	83.7	144.7
于高轩	21	83.6	104.6
于杜	65.5	69.3	134.8
于云楚	77	86.9	163.9
于健贺	75	75.8	150.8
于昕蕾	23.5	78.2	101.7
于悦宏	95.5	83.2	178.7
于优博	63	80.8	143.8
于继栓	61	83.2	144.2
于继双	70.5	88.6	159.1
于冠强	61	76.9	137.9
于立强	24	75.9	99.9
于继烁	21	83.0	104.0
于烨霖	62	79.4	141.4
于挂涵	77	87.3	164.3
于涵天	63	84.0	147.0
于睿涵	99	79.0	178.0
于拼涵	92	88.8	180.8
于新贵	72	87.4	159.4
于彦霞	78	82.0	160.0
于杉潼	77	68.9	145.9
于名洋	97	71.3	168.3
于丽梅	21	75.5	96.5
于冠涵	75	89.5	164.5
于岩梅	21	74.9	95.9
于苑博	75	75.8	150.8
于小溪	98.5	78.0	176.5
于柔羽	62	87.6	149.6
于冰纳	65	71.3	136.3
于至梁	25.5	70.1	95.6
于姝心	88	90.0	178.0
于瑞涵	99	79.0	178.0
于彦厂	72	79.6	151.6
于思富	95	89.5	184.5
于虽涵	98	80.8	178.8
于光虹	24	82.0	106.0
于雍	20	91.8	111.8
于耐涵	60	89.5	149.5
于煜彬	22	86.9	108.9
于颖	65.5	68.6	134.1
于光红	64	82.0	146.0
于营	65.5	69.8	135.3
于莹	63	88.1	151.1
于盈	96	70.3	166.3
于赢	20	95.7	115.7
于迎	20	74.2	94.2
于咏博	61	83.8	144.8
于樱	60	90.7	150.7
于英	60	74.2	134.2
于柔晶	60	89.5	149.5
于至祯	23	75.7	98.7
于婴	25.5	69.8	95.3
于清元	78	84.0	162.0
于懿	20	93.3	113.3
于馨	88	95.7	183.7
于亮景	20	89.5	109.5
于巧然	74.5	75.2	149.7
于国涵	75	75.8	150.8
于清源	95	87.7	182.7
于塬	20	97.1	117.1
于丽芸	21	82.4	103.4
于誉	20	90.7	110.7
于育	20	97.1	117.1
于域	20	74.2	94.2
于玉	63	84.5	147.5
于癸华	75	79.1	154.1
于溪彤	61	79.5	140.5
于俐茗	20	89.5	109.5
于郁	95	91.8	186.8
于俐茜	20	89.5	109.5
于予	23	87.4	110.4
于语	63	83.9	146.9
于宇	25.5	73.1	98.6
于禹	21	70.3	91.3
于之雁	24	76.8	100.8
于渝	95	91.8	186.8
于愉	88	91.8	179.8
于虞	20	91.8	111.8
于来博	61	83.8	144.8
于义然	72	87.4	159.4
于予博	64	76.8	140.8
于巧柔	73	78.3	151.3
于怨涵	60	89.5	149.5
于敏春	96	75.1	171.1
于勇	21	70.3	91.3
于政博	61	83.8	144.8
于鲜溪	97	74.0	171.0
于梓庭	20	88.7	108.7
于炳银	60	79.1	139.1
于梓廷	20.5	83.2	103.7
于迎博	60	75.8	135.8
于梓铜	72	75.2	147.2
于梓彤	21	66.5	87.5
于子蒙	93	71.8	164.8
于晨裕	90	75.9	165.9
于晋鹏	61	89.4	150.4
于志熙	63	73.7	136.7
于博浏	92	87.7	179.7
于博洵	92	87.2	179.2
于朗博	60	75.8	135.8
于玺堂	21	75.5	96.5
于博洌	92	87.2	179.2
于博淇	94	87.3	181.3
于锦悦	93.5	69.4	162.9
于子民	92.5	88.6	181.1
于博涓	92	86.3	178.3
于宜友	20	91.1	111.1
于子铭	98.5	78.0	176.5
于子鸣	95.5	78.0	173.5
于杨博	77	87.4	164.4
于顺博	97	87.3	184.3
于博淦	94	87.3	181.3
于博淞	94	87.3	181.3
于博淅	94	87.3	181.3
于博溥	95	87.7	182.7
于黑溪	63	87.7	150.7
于炳尧	20	89.5	109.5
于鲜鲜	92	76.1	168.1
